5222,0.17,0.03,0.95,-193,-63,-587,-10.16,-0.77,2.43,22.66,20.60,83236,20.87,20.37,435
27521,0.17,0.03,0.95,-195,-65,-587,-10.02,-0.70,2.02,22.77,20.60,83238,20.87,20.44,439
27697,0.17,0.03,0.95,-196,-63,-588,-10.43,-0.63,2.02,23.29,20.60,83239,20.87,20.44,440
27871,0.17,0.03,0.95,-193,-60,-588,-10.64,-0.70,2.02,22.83,20.60,83240,20.87,20.44,440
28045,0.17,0.03,0.94,-195,-64,-586,-10.23,-0.35,1.81,23.06,20.60,83235,20.87,20.44,439
28219,0.18,0.03,0.94,-192,-63,-587,-10.09,-0.70,2.23,23.17,20.60,83240,20.87,20.44,441
28393,0.17,0.03,0.96,-193,-64,-588,-10.16,-0.83,2.16,23.11,20.60,83243,20.87,20.44,447
28569,0.17,0.03,0.94,-192,-63,-588,-10.64,-0.56,2.23,23.11,20.60,83241,20.87,20.44,437
28743,0.17,0.03,0.95,-195,-64,-585,-10.64,-0.63,1.95,23.17,20.60,83251,20.87,20.44,439
28917,0.17,0.03,0.95,-195,-63,-585,-10.64,-0.70,2.16,23.11,20.60,83244,20.87,20.44,438
29091,0.17,0.03,0.94,-194,-66,-587,-10.30,-0.77,2.16,23.17,20.60,83239,20.87,20.44,437
29265,0.17,0.03,0.95,-193,-62,-587,-10.02,-0.83,2.09,23.11,20.60,83240,20.87,20.44,436
29440,0.17,0.03,0.94,-194,-63,-588,-10.02,-0.70,2.23,23.00,20.60,83243,20.87,20.44,437
29614,0.17,0.04,0.94,-196,-61,-586,-10.92,-0.56,2.09,23.06,20.60,83249,20.87,20.44,436
29788,0.17,0.03,0.93,-192,-64,-589,-10.92,-0.63,2.16,23.06,20.60,83238,20.87,20.44,439
29962,0.18,0.03,0.96,-195,-64,-587,-10.23,-0.49,2.23,23.00,20.60,83245,20.87,20.44,437
30136,0.17,0.03,0.95,-193,-63,-589,-10.02,-0.90,2.09,23.17,20.60,83240,20.94,20.44,437
30312,0.17,0.03,0.94,-195,-63,-585,-10.57,-0.28,2.23,22.94,20.60,83250,20.94,20.44,438
30488,0.17,0.03,0.96,-194,-65,-586,-10.50,-0.77,2.37,22.94,20.60,83246,20.94,20.44,440
30662,0.17,0.03,0.94,-196,-61,-589,-10.92,-0.77,2.02,23.11,20.60,83236,20.94,20.44,437
30834,0.17,0.04,0.95,-193,-65,-587,-10.64,-0.42,2.09,23.00,20.60,83241,20.94,20.44,437
31008,0.17,0.03,0.95,-195,-66,-586,-10.57,-0.49,1.95,23.17,20.60,83249,20.94,20.44,437
31182,0.16,0.03,0.94,-194,-62,-591,-10.23,-0.49,1.95,23.06,20.60,83239,20.94,20.44,439
31354,0.17,0.03,0.95,-192,-66,-588,-10.50,-0.42,2.23,23.17,20.60,83240,20.94,20.44,438
31528,0.17,0.03,0.95,-195,-61,-588,-10.50,-0.83,2.23,23.06,20.60,83239,20.87,20.44,439
31703,0.17,0.02,0.95,-195,-62,-588,-10.30,-0.49,2.02,22.66,20.60,83235,20.87,20.44,437
31877,0.18,0.03,0.95,-193,-61,-590,-10.02,-0.56,2.23,23.29,20.60,83235,20.87,20.44,438
32051,0.17,0.03,0.94,-193,-63,-587,-10.37,-0.49,2.16,23.11,20.60,83240,20.87,20.44,436
32227,0.17,0.03,0.94,-191,-65,-587,-10.92,-0.49,2.23,23.06,20.60,83242,20.94,20.44,438
32403,0.17,0.03,0.94,-195,-62,-589,-9.74,-0.70,2.02,23.23,20.60,83239,20.94,20.44,439
32577,0.17,0.03,0.95,-193,-63,-588,-10.57,-0.56,2.50,23.06,20.60,83241,20.94,20.44,442
32751,0.17,0.03,0.94,-193,-64,-588,-10.57,-0.56,2.16,23.17,20.60,83246,20.94,20.44,437
32925,0.17,0.04,0.94,-195,-63,-587,-10.71,-0.77,2.09,23.17,20.60,83241,20.87,20.37,436
33097,0.17,0.04,0.95,-194,-63,-589,-9.32,-1.11,2.09,23.23,20.60,83243,20.87,20.37,436
33271,0.17,0.04,0.94,-194,-63,-584,-10.92,-0.77,2.30,23.23,20.60,83243,20.87,20.37,439
33445,0.17,0.03,0.95,-196,-64,-589,-10.64,-0.56,2.16,23.23,20.60,83242,20.87,20.37,437
33617,0.17,0.04,0.95,-195,-62,-587,-10.37,-0.70,2.30,23.06,20.60,83242,20.94,20.44,436
33792,0.18,0.03,0.95,-194,-63,-587,-10.30,-0.77,1.81,23.00,20.60,83231,20.94,20.44,437
33968,0.17,0.03,0.95,-194,-63,-589,-10.50,-0.56,2.16,23.06,20.60,83242,20.94,20.44,436
34142,0.17,0.03,0.95,-193,-65,-586,-10.78,-0.63,2.09,23.00,20.60,83241,20.94,20.44,437
34316,0.17,0.04,0.95,-193,-63,-590,-10.99,-0.49,2.23,23.00,20.60,83232,20.94,20.44,430
34490,0.17,0.04,0.95,-195,-65,-587,-10.78,-0.70,2.09,23.11,20.60,83239,20.94,20.44,437
34664,0.17,0.03,0.94,-194,-65,-584,-10.30,-0.63,2.23,23.11,20.60,83231,20.94,20.44,439
34840,0.18,0.03,0.95,-194,-64,-588,-10.30,-0.56,2.30,23.17,20.60,83242,20.94,20.44,438
35014,0.17,0.03,0.95,-193,-62,-586,-10.78,-0.56,2.09,23.23,20.60,83242,20.87,20.44,438
35186,0.17,0.04,0.94,-196,-64,-587,-10.85,-0.49,2.09,23.11,20.60,83240,20.87,20.44,439
35360,0.17,0.04,0.94,-193,-64,-588,-10.50,-0.28,2.02,22.94,20.60,83238,20.87,20.44,435
35534,0.17,0.03,0.94,-196,-63,-583,-10.71,-0.35,2.23,23.40,20.60,83235,20.87,20.44,438
35708,0.17,0.04,0.95,-193,-63,-587,-10.71,-0.49,2.23,22.89,20.60,83235,20.94,20.44,436
35883,0.17,0.04,0.94,-195,-64,-588,-10.37,-0.35,1.95,23.23,20.60,83241,20.94,20.44,435
36059,0.17,0.03,0.94,-193,-64,-586,-10.23,-0.56,2.09,23.11,20.60,83242,20.94,20.44,437
36235,0.17,0.03,0.95,-195,-64,-586,-10.64,-0.63,2.09,23.17,20.60,83237,20.94,20.44,437
36409,0.17,0.03,0.94,-194,-63,-586,-10.16,-0.42,2.30,23.17,20.60,83236,20.94,20.44,438
36583,0.17,0.03,0.94,-197,-64,-589,-10.37,-0.49,2.23,23.11,20.60,83241,20.94,20.44,439
36757,0.18,0.03,0.95,-195,-64,-586,-10.09,-0.56,2.16,23.06,20.60,83245,20.94,20.44,439
36931,0.17,0.04,0.95,-196,-62,-586,-10.50,-0.49,2.09,23.17,20.60,83240,20.94,20.44,438
37105,0.17,0.03,0.95,-192,-63,-586,-10.85,-0.56,2.02,23.29,20.60,83242,20.94,20.44,439
37279,0.17,0.04,0.94,-194,-62,-588,-10.92,-0.49,2.09,23.11,20.60,83244,20.94,20.44,437
37453,0.17,0.04,0.95,-195,-63,-587,-10.64,-0.70,2.23,23.34,20.60,83240,20.94,20.44,437
37625,0.17,0.03,0.95,-194,-62,-590,-10.30,-0.83,2.30,23.34,20.60,83240,20.94,20.44,435
37799,0.17,0.03,0.94,-196,-66,-586,-10.71,-0.35,2.16,23.06,20.60,83245,20.94,20.44,439
37974,0.17,0.04,0.95,-197,-63,-587,-9.60,-0.63,2.09,23.11,20.60,83240,20.94,20.44,439
38150,0.18,0.03,0.95,-194,-65,-587,-10.50,-0.49,2.16,23.11,20.60,83241,20.94,20.44,437
38326,0.18,0.03,0.94,-194,-64,-589,-10.99,-0.35,2.23,23.23,20.60,83243,20.94,20.44,438
38500,0.18,0.03,0.96,-195,-66,-588,-10.02,-0.97,2.16,23.23,20.60,83249,20.87,20.44,434
38674,0.17,0.03,0.95,-196,-64,-584,-10.09,-0.70,2.23,23.23,20.60,83249,20.87,20.44,435
38848,0.17,0.03,0.94,-194,-64,-587,-10.43,-0.42,2.37,23.23,20.60,83239,20.87,20.44,438
39022,0.18,0.03,0.95,-192,-62,-588,-10.16,-0.63,2.02,22.89,20.60,83243,20.87,20.44,435
39196,0.17,0.03,0.96,-195,-63,-590,-13.77,0.21,2.85,22.94,20.60,83241,20.94,20.44,437
39370,0.17,0.04,0.94,-194,-63,-586,-10.71,-0.28,2.09,23.17,20.60,83242,20.94,20.44,439
39544,0.17,0.03,0.95,-193,-63,-588,-10.85,-0.42,2.02,23.29,20.60,83242,20.94,20.44,438
39718,0.17,0.04,0.95,-193,-62,-588,-10.50,-0.63,2.16,23.17,20.60,83248,20.94,20.44,438
39892,0.17,0.04,0.94,-193,-64,-587,-10.43,-0.56,2.30,23.00,20.60,83248,20.94,20.44,438
40067,0.17,0.03,0.95,-195,-61,-588,-10.16,-0.83,2.37,22.83,20.60,83244,20.94,20.44,436
40241,0.17,0.03,0.94,-195,-63,-585,-10.78,-0.42,2.50,23.17,20.60,83247,20.94,20.44,437
40415,0.17,0.03,0.95,-195,-65,-587,-10.71,-0.63,2.16,22.94,20.60,83242,20.94,20.44,434
40589,0.17,0.03,0.94,-194,-64,-589,-10.78,-0.63,2.09,23.06,20.60,83244,20.94,20.44,436
40763,0.17,0.04,0.95,-194,-62,-589,-9.95,-0.83,2.16,23.11,20.60,83242,20.94,20.44,437
40939,0.17,0.03,0.94,-194,-64,-588,-10.43,-0.49,2.30,23.23,20.60,83245,20.94,20.44,433
41115,0.17,0.03,0.94,-196,-64,-587,-10.71,-0.63,2.23,23.06,20.60,83239,20.94,20.44,434
41289,0.18,0.03,0.95,-193,-63,-587,-10.64,-0.77,2.30,23.29,20.60,83245,20.94,20.44,437
41463,0.17,0.04,0.94,-192,-62,-587,-10.23,-0.56,2.16,23.11,20.60,83237,20.94,20.44,433
41637,0.17,0.03,0.95,-194,-63,-588,-10.30,-0.90,2.09,23.06,20.60,83242,20.94,20.44,436
41811,0.17,0.03,0.94,-192,-65,-590,-10.09,-0.63,2.37,23.23,20.60,83247,20.94,20.44,437
41986,0.17,0.03,0.95,-193,-62,-587,-10.64,-0.35,2.16,23.17,20.60,83242,20.94,20.44,437
42160,0.17,0.03,0.94,-194,-64,-586,-10.64,-0.56,2.30,23.23,20.60,83247,20.94,20.44,436
42334,0.17,0.03,0.94,-196,-65,-586,-10.57,-0.28,2.09,23.17,20.60,83239,20.94,20.44,437
42508,0.17,0.03,0.94,-196,-63,-586,-10.71,-0.42,2.23,23.06,20.60,83242,20.94,20.44,438
42684,0.17,0.03,0.95,-196,-65,-586,-10.02,-0.56,2.02,23.17,20.60,83242,20.94,20.44,440
42860,0.17,0.03,0.94,-195,-61,-586,-10.57,-0.49,2.09,23.17,20.60,83242,20.94,20.44,440
43034,0.17,0.03,0.95,-193,-64,-587,-10.50,-0.56,2.09,23.00,20.60,83244,20.94,20.44,441
43208,0.17,0.03,0.95,-193,-65,-588,-10.43,-0.90,1.95,23.23,20.60,83239,20.94,20.44,433
43382,0.17,0.03,0.94,-194,-61,-587,-10.09,-0.49,2.16,23.06,20.60,83238,20.94,20.44,436
43554,0.16,0.03,0.94,-197,-65,-589,-10.23,-0.56,2.23,23.06,20.60,83235,20.94,20.44,439
43728,0.17,0.03,0.95,-191,-64,-586,-10.30,-0.56,2.09,23.00,20.60,83237,20.94,20.44,443
43902,0.17,0.03,0.95,-195,-67,-589,-10.30,-0.77,2.16,23.00,20.60,83243,20.94,20.44,443
44075,0.17,0.03,0.95,-194,-65,-585,-10.30,-0.49,2.09,22.83,20.60,83240,20.94,20.44,444
44249,0.17,0.03,0.94,-194,-65,-589,-10.37,-0.56,2.43,23.06,20.60,83239,20.94,20.44,443
44423,0.17,0.03,0.94,-195,-65,-589,-10.57,-0.28,2.37,22.83,20.60,83241,20.94,20.44,442
44597,0.17,0.03,0.95,-194,-65,-589,-10.78,-0.56,2.30,23.23,20.60,83236,20.94,20.44,443
44771,0.17,0.03,0.95,-193,-65,-589,-10.43,-0.63,2.09,22.94,20.60,83244,20.94,20.44,442
44947,0.17,0.03,0.94,-193,-63,-586,-10.02,-0.42,2.23,22.71,20.60,83238,20.94,20.44,443
45123,0.18,0.03,0.95,-196,-63,-587,-10.50,-0.63,2.02,23.40,20.60,83237,20.94,20.44,441
45297,0.17,0.03,0.94,-195,-64,-588,-10.92,-0.35,2.23,23.00,20.60,83241,20.94,20.44,444
45471,0.17,0.03,0.94,-195,-62,-587,-10.43,-0.56,2.16,23.46,20.60,83242,20.94,20.44,444
45645,0.17,0.03,0.95,-194,-63,-588,-10.50,-0.63,2.09,23.00,20.60,83235,20.94,20.44,444
45819,0.17,0.03,0.95,-192,-63,-584,-10.16,-0.56,2.09,22.94,20.60,83244,20.94,20.44,446
45993,0.17,0.03,0.95,-194,-62,-587,-10.43,-0.49,2.16,23.17,20.60,83240,20.94,20.44,442
46168,0.17,0.03,0.95,-194,-63,-589,-10.64,-0.56,2.30,22.94,20.60,83242,20.94,20.44,445
46342,0.17,0.03,0.94,-193,-63,-589,-10.78,-0.70,2.09,23.06,20.60,83239,20.94,20.44,444
46516,0.17,0.04,0.93,-192,-64,-593,-10.99,-0.35,2.30,23.23,20.60,83240,20.94,20.44,448
46690,0.17,0.05,0.92,-192,-64,-585,-15.37,1.46,3.62,23.06,20.60,83253,20.94,20.44,445
46864,0.18,0.04,0.95,-194,-62,-586,-10.64,-1.53,2.23,23.23,20.60,83241,20.94,20.44,445
47038,0.16,0.03,0.92,-196,-65,-588,-9.81,-0.14,2.23,23.06,20.60,83237,20.94,20.44,445
47214,0.18,0.03,0.95,-194,-63,-588,-10.85,-0.49,2.09,23.17,20.60,83245,20.94,20.44,445
47388,0.17,0.03,0.94,-194,-62,-586,-10.64,-0.90,2.09,23.06,20.60,83238,20.94,20.44,457
47562,0.17,0.03,0.94,-195,-63,-587,-10.43,-0.35,2.23,23.00,20.60,83243,20.94,20.44,446
47736,0.17,0.03,0.95,-193,-62,-588,-10.57,-0.70,2.30,23.11,20.60,83240,20.94,20.44,449
47910,0.17,0.04,0.94,-193,-65,-588,-10.02,-0.63,2.02,22.89,20.60,83246,20.94,20.44,446
48084,0.17,0.03,0.94,-196,-63,-585,-10.23,-0.56,2.30,22.83,20.60,83245,20.94,20.44,447
48259,0.17,0.03,0.95,-194,-64,-585,-10.50,-0.56,1.95,22.94,20.60,83239,20.94,20.44,446
48433,0.17,0.04,0.94,-195,-64,-588,-10.92,-0.56,2.23,22.94,20.60,83234,20.94,20.44,448
48607,0.17,0.04,0.94,-195,-63,-585,-10.37,-0.56,2.30,23.23,20.60,83237,20.94,20.44,450
48781,0.17,0.04,0.95,-193,-63,-588,-10.37,-0.70,2.02,23.06,20.60,83238,20.94,20.44,449
48955,0.17,0.03,0.95,-193,-63,-589,-10.23,-0.63,2.09,23.06,20.60,83239,20.94,20.44,448
49129,0.17,0.03,0.94,-194,-62,-585,-10.30,-0.70,2.16,23.34,20.60,83248,20.94,20.44,446
49305,0.17,0.03,0.94,-195,-62,-587,-10.57,-0.63,2.43,23.34,20.60,83240,20.94,20.44,449
49479,0.17,0.03,0.95,-193,-64,-589,-10.57,-0.35,2.23,23.06,20.60,83243,20.94,20.44,445
49651,0.17,0.03,0.94,-193,-63,-587,-10.71,-0.63,2.23,23.06,20.60,83238,20.94,20.44,449